
@RELATION vnf

@ATTRIBUTE dofM REAL
@ATTRIBUTE dofW REAL
@ATTRIBUTE weekend REAL
@ATTRIBUTE hofD REAL
@ATTRIBUTE mofH REAL
@ATTRIBUTE time REAL
@ATTRIBUTE traffic0 REAL
@ATTRIBUTE traffic1 REAL
@ATTRIBUTE delta1 	REAL
@ATTRIBUTE traffic2 REAL
@ATTRIBUTE delta2 	REAL
@ATTRIBUTE traffic3 REAL
@ATTRIBUTE delta3 	REAL
@ATTRIBUTE traffic4 REAL
@ATTRIBUTE delta4 	REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7,8,9,10}

@DATA
13,1,0,21,55,86,5.723691661,5.818619783,0.09492812199999978,5.783031235,-0.035588547999999776,5.730938226,-0.05209300900000002,5.897844122,0.16690589600000028,7
13,1,0,22,5,87,5.818619783,5.783031235,-0.035588547999999776,5.897844122,0.11481288700000025,6.113131234,0.2152871119999995,6.332410246,0.21927901200000033,7
13,1,0,22,15,88,5.783031235,5.897844122,0.11481288700000025,6.332410246,0.43456612399999983,6.258779475,-0.07363077100000037,5.97157024,-0.28720923499999973,7
13,1,0,22,25,89,5.897844122,6.332410246,0.43456612399999983,5.97157024,-0.3608400060000001,6.115754364,0.1441841239999997,5.978618266,-0.13713609800000004,7
13,1,0,22,35,90,6.332410246,5.97157024,-0.3608400060000001,5.978618266,0.007048025999999652,6.220654394,0.24203612800000052,6.003243602,-0.2174107919999999,7
13,1,0,22,45,91,5.97157024,5.978618266,0.007048025999999652,6.003243602,0.02462533600000061,5.967308251,-0.035935351000000004,5.759766711,-0.20754154000000025,6
13,1,0,22,55,92,5.978618266,6.003243602,0.02462533600000061,5.759766711,-0.24347689100000025,5.802054656,0.04228794499999999,5.805851657,0.003797000999999689,7
13,1,0,23,5,93,6.003243602,5.759766711,-0.24347689100000025,5.805851657,0.04608494599999968,5.964011461,0.1581598040000003,6.002882084,0.038870623000000215,7
13,1,0,23,15,94,5.759766711,5.805851657,0.04608494599999968,6.002882084,0.1970304270000005,6.054500645,0.05161856099999973,5.885231335,-0.16926930999999978,7
13,1,0,23,25,95,5.805851657,6.002882084,0.1970304270000005,5.885231335,-0.11765074900000005,6.120178263,0.2349469279999994,6.159378265,0.03920000200000029,7
13,1,0,23,35,96,6.002882084,5.885231335,-0.11765074900000005,6.159378265,0.2741469299999997,6.260043437,0.10066517200000025,6.224175781,-0.035867656000000636,7
13,1,0,23,45,97,5.885231335,6.159378265,0.2741469299999997,6.224175781,0.06479751599999961,6.27143175,0.047255969000000064,6.182569866,-0.08886188399999995,7
13,1,0,23,55,98,6.159378265,6.224175781,0.06479751599999961,6.182569866,-0.04160591499999988,6.056839305,-0.12573056100000013,6.157808808,0.10096950300000085,7
14,2,0,0,5,99,6.224175781,6.182569866,-0.04160591499999988,6.157808808,-0.02476105799999928,5.906996657,-0.25081215100000076,5.833429402,-0.0735672549999995,6
14,2,0,0,15,100,6.182569866,6.157808808,-0.02476105799999928,5.833429402,-0.32437940600000026,5.732877775,-0.10055162699999975,5.643171892,-0.0897058830000006,6
14,2,0,0,25,101,6.157808808,5.833429402,-0.32437940600000026,5.643171892,-0.19025751000000035,5.559609811,-0.08356208100000018,5.67892565,0.11931583900000042,6
14,2,0,0,35,102,5.833429402,5.643171892,-0.19025751000000035,5.67892565,0.035753758000000246,5.651658435,-0.027267215000000178,5.567293157,-0.08436527799999993,6
14,2,0,0,45,103,5.643171892,5.67892565,0.035753758000000246,5.567293157,-0.11163249300000011,5.471476206,-0.09581695099999976,5.500736751,0.029260544999999638,6
14,2,0,0,55,104,5.67892565,5.567293157,-0.11163249300000011,5.500736751,-0.06655640600000012,5.199925503,-0.3008112479999996,5.221860346,0.021934842999999482,6
14,2,0,1,5,105,5.567293157,5.500736751,-0.06655640600000012,5.221860346,-0.2788764050000001,5.168146281,-0.05371406499999942,5.152296349,-0.015849932000000067,6
14,2,0,1,15,106,5.500736751,5.221860346,-0.2788764050000001,5.152296349,-0.06956399699999949,5.173779478,0.021483128999999934,4.886303263,-0.28747621499999987,5
14,2,0,1,25,107,5.221860346,5.152296349,-0.06956399699999949,4.886303263,-0.26599308599999993,4.860356497,-0.025946766000000565,4.797612746,-0.06274375099999929,5
14,2,0,1,35,108,5.152296349,4.886303263,-0.26599308599999993,4.797612746,-0.08869051699999986,4.722181707,-0.07543103900000059,4.522743494,-0.19943821299999964,5
14,2,0,1,45,109,4.886303263,4.797612746,-0.08869051699999986,4.522743494,-0.27486925200000023,4.425023239,-0.09772025500000048,4.187621781,-0.2374014579999999,5
14,2,0,1,55,110,4.797612746,4.522743494,-0.27486925200000023,4.187621781,-0.3351217130000004,4.35746052,0.16983873900000024,4.279625776,-0.07783474400000046,5
14,2,0,2,5,111,4.522743494,4.187621781,-0.3351217130000004,4.279625776,0.09200399499999978,3.93780305,-0.34182272599999974,3.851682692,-0.08612035800000006,4
14,2,0,2,15,112,4.187621781,4.279625776,0.09200399499999978,3.851682692,-0.4279430839999998,3.67322787,-0.17845482199999996,3.427870303,-0.24535756699999967,5
14,2,0,2,25,113,4.279625776,3.851682692,-0.4279430839999998,3.427870303,-0.4238123889999996,3.525617989,0.09774768599999994,4.445091302,0.9194733129999997,5
14,2,0,2,35,114,3.851682692,3.427870303,-0.4238123889999996,4.445091302,1.0172209989999996,4.689982146,0.24489084400000038,4.602771298,-0.08721084799999979,5
14,2,0,2,45,115,3.427870303,4.445091302,1.0172209989999996,4.602771298,0.1576799960000006,4.47514912,-0.1276221780000002,4.323791567,-0.15135755300000042,5
14,2,0,2,55,116,4.445091302,4.602771298,0.1576799960000006,4.323791567,-0.2789797310000006,4.239776646,-0.08401492099999963,4.170255704,-0.06952094200000047,5
14,2,0,3,5,117,4.602771298,4.323791567,-0.2789797310000006,4.170255704,-0.1535358630000001,3.863673389,-0.30658231499999955,3.810753265,-0.052920124000000346,4
14,2,0,3,15,118,4.323791567,4.170255704,-0.1535358630000001,3.810753265,-0.3595024389999999,3.814737384,0.003984119000000064,3.740003707,-0.07473367699999978,4
14,2,0,3,25,119,4.170255704,3.810753265,-0.3595024389999999,3.740003707,-0.07074955799999971,3.816830467,0.07682675999999988,3.870274541,0.053444074000000175,4
14,2,0,3,35,120,3.810753265,3.740003707,-0.07074955799999971,3.870274541,0.13027083400000006,3.776966522,-0.09330801900000019,3.591938284,-0.18502823800000012,4
14,2,0,3,45,121,3.740003707,3.870274541,0.13027083400000006,3.591938284,-0.2783362570000003,3.481887176,-0.11005110799999995,3.493569836,0.011682659999999956,4
14,2,0,3,55,122,3.870274541,3.591938284,-0.2783362570000003,3.493569836,-0.098368448,3.860202413,0.3666325770000003,3.794737038,-0.06546537500000005,4
14,2,0,4,5,123,3.591938284,3.493569836,-0.098368448,3.794737038,0.30116720200000024,3.673808853,-0.12092818499999991,3.774388536,0.10057968299999986,4
14,2,0,4,15,124,3.493569836,3.794737038,0.30116720200000024,3.774388536,-0.020348502000000046,3.655999352,-0.1183891840000002,3.7855535,0.12955414799999998,4
14,2,0,4,25,125,3.794737038,3.774388536,-0.020348502000000046,3.7855535,0.011164963999999777,3.655217161,-0.13033633899999986,3.718880915,0.06366375400000024,4
14,2,0,4,35,126,3.774388536,3.7855535,0.011164963999999777,3.718880915,-0.06667258499999962,3.6238355,-0.09504541499999997,3.416354427,-0.2074810730000003,4
14,2,0,4,45,127,3.7855535,3.718880915,-0.06667258499999962,3.416354427,-0.30252648800000026,3.368311049,-0.048043378000000025,3.373462461,0.005151412000000022,4
14,2,0,4,55,128,3.718880915,3.416354427,-0.30252648800000026,3.373462461,-0.042891966000000004,3.512313877,0.13885141600000006,3.739401411,0.2270875339999998,4
14,2,0,5,5,129,3.416354427,3.373462461,-0.042891966000000004,3.739401411,0.3659389499999999,3.624258791,-0.11514261999999986,3.660659321,0.036400529999999875,4
14,2,0,5,15,130,3.373462461,3.739401411,0.3659389499999999,3.660659321,-0.07874208999999999,3.566900604,-0.0937587169999996,3.429299538,-0.13760106600000022,4
14,2,0,5,25,131,3.739401411,3.660659321,-0.07874208999999999,3.429299538,-0.23135978299999982,3.414616595,-0.014682942999999948,3.456826409,0.04220981400000001,4
14,2,0,5,35,132,3.660659321,3.429299538,-0.23135978299999982,3.456826409,0.027526871000000064,3.44319786,-0.013628548999999879,3.61520463,0.17200676999999986,4
14,2,0,5,45,133,3.429299538,3.456826409,0.027526871000000064,3.61520463,0.15837822099999999,3.290472344,-0.32473228600000015,3.242872149,-0.04760019499999979,4
14,2,0,5,55,134,3.456826409,3.61520463,0.15837822099999999,3.242872149,-0.37233248099999994,3.386503832,0.14363168299999973,3.448182719,0.06167888700000024,4
14,2,0,6,5,135,3.61520463,3.242872149,-0.37233248099999994,3.448182719,0.20531056999999997,3.320479662,-0.12770305700000018,3.406358138,0.08587847599999998,4
14,2,0,6,15,136,3.242872149,3.448182719,0.20531056999999997,3.406358138,-0.041824581000000194,3.249171187,-0.1571869509999999,3.311534178,0.06236299100000009,4
14,2,0,6,25,137,3.448182719,3.406358138,-0.041824581000000194,3.311534178,-0.09482395999999982,3.413434177,0.10189999900000002,3.301574105,-0.11186007200000025,4
14,2,0,6,35,138,3.406358138,3.311534178,-0.09482395999999982,3.301574105,-0.009960073000000236,3.149336158,-0.1522379469999997,3.148259456,-0.001076702000000207,4
14,2,0,6,45,139,3.311534178,3.301574105,-0.009960073000000236,3.148259456,-0.15331464899999991,3.021312759,-0.12694669699999972,3.123653682,0.10234092299999986,4
14,2,0,6,55,140,3.301574105,3.148259456,-0.15331464899999991,3.123653682,-0.024605773999999858,3.220977762,0.09732407999999992,2.950764074,-0.2702136880000001,3
14,2,0,7,5,141,3.148259456,3.123653682,-0.024605773999999858,2.950764074,-0.1728896080000002,2.94373646,-0.007027613999999627,2.821197961,-0.12253849900000002,3
14,2,0,7,15,142,3.123653682,2.950764074,-0.1728896080000002,2.821197961,-0.12956611299999965,2.926786694,0.10558873299999982,2.877912196,-0.04887449799999999,4
14,2,0,7,25,143,2.950764074,2.821197961,-0.12956611299999965,2.877912196,0.056714234999999835,3.02610411,0.14819191399999987,2.840932482,-0.18517162799999998,3
14,2,0,7,35,144,2.821197961,2.877912196,0.056714234999999835,2.840932482,-0.03697971400000011,2.798844001,-0.042088480999999955,2.689451328,-0.10939267299999988,3
14,2,0,7,45,145,2.877912196,2.840932482,-0.03697971400000011,2.689451328,-0.15148115399999984,2.646575394,-0.042875934000000004,2.830172609,0.1835972149999998,3
14,2,0,7,55,146,2.840932482,2.689451328,-0.15148115399999984,2.830172609,0.1407212809999998,2.84659226,0.01641965100000009,2.614102753,-0.23248950699999993,3
14,2,0,8,5,147,2.689451328,2.830172609,0.1407212809999998,2.614102753,-0.21606985599999984,2.52611846,-0.08798429299999988,2.419441002,-0.10667745800000006,3
14,2,0,8,15,148,2.830172609,2.614102753,-0.21606985599999984,2.419441002,-0.19466175099999994,2.523701252,0.10426024999999983,2.656026144,0.1323248920000002,4
14,2,0,8,25,149,2.614102753,2.419441002,-0.19466175099999994,2.656026144,0.23658514200000003,3.045614473,0.38958832899999996,2.617780235,-0.427834238,3
14,2,0,8,35,150,2.419441002,2.656026144,0.23658514200000003,2.617780235,-0.03824590900000002,2.393013191,-0.22476704400000003,2.288014314,-0.10499887699999988,3
14,2,0,8,45,151,2.656026144,2.617780235,-0.03824590900000002,2.288014314,-0.3297659209999999,2.264129022,-0.023885292000000113,2.378829091,0.11470006899999996,3
14,2,0,8,55,152,2.617780235,2.288014314,-0.3297659209999999,2.378829091,0.09081477699999985,2.204899661,-0.17392943000000027,2.15194046,-0.052959200999999734,3
14,2,0,9,5,153,2.288014314,2.378829091,0.09081477699999985,2.15194046,-0.226888631,2.165303517,0.013363056999999845,2.089387065,-0.07591645199999997,3
14,2,0,9,15,154,2.378829091,2.15194046,-0.226888631,2.089387065,-0.06255339500000012,2.051752977,-0.0376340879999999,2.139466856,0.08771387899999983,3
14,2,0,9,25,155,2.15194046,2.089387065,-0.06255339500000012,2.139466856,0.05007979099999993,2.149097791,0.009630935000000118,2.016708734,-0.13238905700000014,3
14,2,0,9,35,156,2.089387065,2.139466856,0.05007979099999993,2.016708734,-0.12275812200000003,1.997806622,-0.018902111999999915,1.983394487,-0.014412134999999937,3
14,2,0,9,45,157,2.139466856,2.016708734,-0.12275812200000003,1.983394487,-0.03331424699999985,1.970444338,-0.012950148999999911,2.065983404,0.09553906599999973,3
14,2,0,9,55,158,2.016708734,1.983394487,-0.03331424699999985,2.065983404,0.08258891699999982,1.997305863,-0.06867754099999979,1.976676367,-0.02062949599999997,2
14,2,0,10,5,159,1.983394487,2.065983404,0.08258891699999982,1.976676367,-0.08930703699999976,1.960821479,-0.01585488800000001,1.950314374,-0.010507105000000072,3
14,2,0,10,15,160,2.065983404,1.976676367,-0.08930703699999976,1.950314374,-0.026361993000000083,1.900041428,-0.050272945999999985,2.048127536,0.148086108,3
14,2,0,10,25,161,1.976676367,1.950314374,-0.026361993000000083,2.048127536,0.09781316200000001,2.066398801,0.018271265000000092,1.892419213,-0.17397958800000013,2
14,2,0,10,35,162,1.950314374,2.048127536,0.09781316200000001,1.892419213,-0.15570832300000004,1.911264681,0.018845468000000087,1.866064336,-0.04520034500000003,2
14,2,0,10,45,163,2.048127536,1.892419213,-0.15570832300000004,1.866064336,-0.026354876999999943,1.754542839,-0.11152149700000002,1.909065153,0.15452231400000005,2
14,2,0,10,55,164,1.892419213,1.866064336,-0.026354876999999943,1.909065153,0.043000817000000024,1.834760276,-0.0743048770000001,1.804802788,-0.029957487999999977,2
14,2,0,11,5,165,1.866064336,1.909065153,0.043000817000000024,1.804802788,-0.10426236500000008,1.862891089,0.05808830099999995,1.806205665,-0.05668542399999987,2
14,2,0,11,15,166,1.909065153,1.804802788,-0.10426236500000008,1.806205665,0.00140287700000008,1.848094126,0.04188846099999988,1.870242469,0.022148343000000015,2
14,2,0,11,25,167,1.804802788,1.806205665,0.00140287700000008,1.870242469,0.06403680399999989,1.865231888,-0.005010580999999847,1.720377277,-0.14485461099999997,2
14,2,0,11,35,168,1.806205665,1.870242469,0.06403680399999989,1.720377277,-0.14986519199999981,1.672063538,-0.04831373900000013,1.748773937,0.07671039899999998,2
14,2,0,11,45,169,1.870242469,1.720377277,-0.14986519199999981,1.748773937,0.02839665999999985,1.782129164,0.033355227000000154,1.865024662,0.08289549799999985,2
14,2,0,11,55,170,1.720377277,1.748773937,0.02839665999999985,1.865024662,0.116250725,1.693743964,-0.1712806979999999,1.683374577,-0.010369387000000119,2
14,2,0,12,5,171,1.748773937,1.865024662,0.116250725,1.683374577,-0.18165008500000002,1.748686149,0.06531157200000015,1.720363232,-0.028322917000000114,2
14,2,0,12,15,172,1.865024662,1.683374577,-0.18165008500000002,1.720363232,0.03698865500000004,1.701075905,-0.01928732700000002,1.949065495,0.24798958999999998,2
14,2,0,12,25,173,1.683374577,1.720363232,0.03698865500000004,1.949065495,0.22870226299999996,1.784148917,-0.16491657799999992,1.643310846,-0.1408380709999999,2
14,2,0,12,35,174,1.720363232,1.949065495,0.22870226299999996,1.643310846,-0.3057546489999998,1.685994826,0.042683979999999844,1.587541369,-0.09845345699999997,2
14,2,0,12,45,175,1.949065495,1.643310846,-0.3057546489999998,1.587541369,-0.05576947700000012,1.744375106,0.15683373699999992,1.572364988,-0.172010118,2
14,2,0,12,55,176,1.643310846,1.587541369,-0.05576947700000012,1.572364988,-0.015176381000000072,1.56421076,-0.008154227999999986,1.487089374,-0.07712138599999996,2
14,2,0,13,5,177,1.587541369,1.572364988,-0.015176381000000072,1.487089374,-0.08527561399999994,1.58945167,0.10236229600000013,1.619650935,0.03019926499999981,2
14,2,0,13,15,178,1.572364988,1.487089374,-0.08527561399999994,1.619650935,0.13256156099999994,1.71129308,0.09164214500000001,1.715473427,0.00418034700000014,2
14,2,0,13,25,179,1.487089374,1.619650935,0.13256156099999994,1.715473427,0.09582249200000015,1.842112851,0.12663942399999994,1.739561893,-0.10255095799999991,2
14,2,0,13,35,180,1.619650935,1.715473427,0.09582249200000015,1.739561893,0.02408846600000003,1.714182285,-0.025379608000000164,1.841663673,0.12748138800000008,3
14,2,0,13,45,181,1.715473427,1.739561893,0.02408846600000003,1.841663673,0.10210177999999992,2.410930666,0.569266993,2.001575566,-0.40935509999999997,3
14,2,0,13,55,182,1.739561893,1.841663673,0.10210177999999992,2.001575566,0.15991189300000008,1.906376408,-0.095199158,1.919635826,0.013259417999999856,2
14,2,0,14,5,183,1.841663673,2.001575566,0.15991189300000008,1.919635826,-0.08193974000000015,1.748827964,-0.17080786199999998,1.671408064,-0.07741989999999999,2
14,2,0,14,15,184,2.001575566,1.919635826,-0.08193974000000015,1.671408064,-0.24822776199999996,1.913629512,0.242221448,1.924769886,0.011140374000000008,3
14,2,0,14,25,185,1.919635826,1.671408064,-0.24822776199999996,1.924769886,0.253361822,1.974877954,0.05010806800000012,2.030005589,0.05512763499999984,3
14,2,0,14,35,186,1.671408064,1.924769886,0.253361822,2.030005589,0.10523570299999996,2.012022185,-0.01798340399999976,2.070140504,0.05811831899999964,3
14,2,0,14,45,187,1.924769886,2.030005589,0.10523570299999996,2.070140504,0.04013491499999988,2.263110738,0.19297023400000013,2.254367486,-0.008743251999999924,3
14,2,0,14,55,188,2.030005589,2.070140504,0.04013491499999988,2.254367486,0.1842269820000002,2.401601591,0.1472341049999999,2.475518419,0.07391682800000021,3
14,2,0,15,5,189,2.070140504,2.254367486,0.1842269820000002,2.475518419,0.2211509330000001,2.518626854,0.04310843499999972,2.501492526,-0.017134328000000032,3
14,2,0,15,15,190,2.254367486,2.475518419,0.2211509330000001,2.501492526,0.02597410699999969,2.98604824,0.4845557140000003,2.965260306,-0.02078793400000034,4
14,2,0,15,25,191,2.475518419,2.501492526,0.02597410699999969,2.965260306,0.46376777999999996,2.982493784,0.01723347800000008,3.179849215,0.19735543100000008,4
14,2,0,15,35,192,2.501492526,2.965260306,0.46376777999999996,3.179849215,0.21458890900000016,3.413063703,0.23321448800000022,3.723753405,0.3106897019999999,5
14,2,0,15,45,193,2.965260306,3.179849215,0.21458890900000016,3.723753405,0.5439041900000001,3.996871001,0.2731175960000001,4.147151647,0.15028064600000013,5
14,2,0,15,55,194,3.179849215,3.723753405,0.5439041900000001,4.147151647,0.4233982420000002,4.261831913,0.1146802659999997,4.277317065,0.015485152000000113,5
14,2,0,16,5,195,3.723753405,4.147151647,0.4233982420000002,4.277317065,0.1301654179999998,4.449915309,0.17259824399999957,4.671885606,0.22197029700000037,6
14,2,0,16,15,196,4.147151647,4.277317065,0.1301654179999998,4.671885606,0.39456854099999994,4.964079199,0.29219359300000036,5.152409515,0.18833031600000005,6
14,2,0,16,25,197,4.277317065,4.671885606,0.39456854099999994,5.152409515,0.4805239090000004,5.448183851,0.29577433599999914,5.345697206,-0.10248664499999993,6
14,2,0,16,35,198,4.671885606,5.152409515,0.4805239090000004,5.345697206,0.1932876909999992,5.489757615,0.1440604090000006,5.876358884,0.3866012689999998,7
14,2,0,16,45,199,5.152409515,5.345697206,0.1932876909999992,5.876358884,0.5306616780000004,6.014430425,0.13807154099999952,6.396603581,0.38217315600000035,7
14,2,0,16,55,200,5.345697206,5.876358884,0.5306616780000004,6.396603581,0.5202446969999999,6.340376712,-0.056226868999999624,6.425815982,0.08543926999999929,7
14,2,0,17,5,201,5.876358884,6.396603581,0.5202446969999999,6.425815982,0.029212400999999666,6.410054288,-0.01576169399999916,6.671130022,0.2610757339999994,7
14,2,0,17,15,202,6.396603581,6.425815982,0.029212400999999666,6.671130022,0.24531404000000023,6.44386346,-0.22726656199999962,6.40959986,-0.03426360000000006,7
14,2,0,17,25,203,6.425815982,6.671130022,0.24531404000000023,6.40959986,-0.2615301619999997,6.584608502,0.17500864199999988,6.853947033,0.2693385309999998,8
14,2,0,17,35,204,6.671130022,6.40959986,-0.2615301619999997,6.853947033,0.4443471729999997,6.815873501,-0.0380735320000003,7.135314877,0.31944137600000033,8
14,2,0,17,45,205,6.40959986,6.853947033,0.4443471729999997,7.135314877,0.28136784400000003,6.935952318,-0.19936255899999988,7.074294531,0.1383422129999996,8
14,2,0,17,55,206,6.853947033,7.135314877,0.28136784400000003,7.074294531,-0.06102034600000028,6.765810533,-0.3084839979999998,6.840195312,0.07438477899999985,8
14,2,0,18,5,207,7.135314877,7.074294531,-0.06102034600000028,6.840195312,-0.23409921899999997,6.90544857,0.06525325800000026,7.231044603,0.32559603300000006,8
14,2,0,18,15,208,7.074294531,6.840195312,-0.23409921899999997,7.231044603,0.3908492910000003,7.410407718,0.17936311500000013,7.444162087,0.03375436899999951,8
14,2,0,18,25,209,6.840195312,7.231044603,0.3908492910000003,7.444162087,0.21311748399999964,7.863642492,0.4194804050000007,7.905904033,0.04226154099999935,9
14,2,0,18,35,210,7.231044603,7.444162087,0.21311748399999964,7.905904033,0.46174194600000007,7.751335691,-0.15456834199999925,8.0729225,0.32158680900000025,9
14,2,0,18,45,211,7.444162087,7.905904033,0.46174194600000007,8.0729225,0.167018467000001,7.593465615,-0.4794568850000003,7.695246149,0.10178053399999953,8
14,2,0,18,55,212,7.905904033,8.0729225,0.167018467000001,7.695246149,-0.37767635100000074,7.574944412,-0.12030173700000013,7.530758016,-0.04418639599999974,8
14,2,0,19,5,213,8.0729225,7.695246149,-0.37767635100000074,7.530758016,-0.16448813299999987,7.894599514,0.3638414980000002,7.549902714,-0.34469680000000036,9
14,2,0,19,15,214,7.695246149,7.530758016,-0.16448813299999987,7.549902714,0.01914469799999985,8.090769162,0.5408664480000009,7.6957462,-0.39502296200000053,8
14,2,0,19,25,215,7.530758016,7.549902714,0.01914469799999985,7.6957462,0.1458434860000004,7.506375605,-0.18937059500000064,7.667491779,0.161116174,8
14,2,0,19,35,216,7.549902714,7.6957462,0.1458434860000004,7.667491779,-0.02825442100000064,6.16189742,-1.5055943589999998,6.262148189,0.10025076900000052,7
14,2,0,19,45,217,7.6957462,7.667491779,-0.02825442100000064,6.262148189,-1.4053435899999993,6.133211287,-0.1289369020000004,6.088747645,-0.04446364200000019,7
14,2,0,19,55,218,7.667491779,6.262148189,-1.4053435899999993,6.088747645,-0.1734005440000006,6.247210757,0.15846311200000063,6.158813935,-0.08839682199999999,7
14,2,0,20,5,219,6.262148189,6.088747645,-0.1734005440000006,6.158813935,0.07006629000000064,6.173036731,0.014222795999999427,6.314475578,0.14143884699999987,7
14,2,0,20,15,220,6.088747645,6.158813935,0.07006629000000064,6.314475578,0.1556616429999993,6.203176613,-0.11129896499999958,6.280415455,0.07723884199999986,7
14,2,0,20,25,221,6.158813935,6.314475578,0.1556616429999993,6.280415455,-0.03406012299999972,6.193093927,-0.08732152800000037,6.467636534,0.27454260700000077,7
14,2,0,20,35,222,6.314475578,6.280415455,-0.03406012299999972,6.467636534,0.1872210790000004,6.145453034,-0.3221835000000004,6.209570537,0.0641175030000003,7
14,2,0,20,45,223,6.280415455,6.467636534,0.1872210790000004,6.209570537,-0.2580659970000001,6.094786002,-0.11478453500000008,6.126590181,0.03180417899999988,7
14,2,0,20,55,224,6.467636534,6.209570537,-0.2580659970000001,6.126590181,-0.0829803560000002,5.886848908,-0.23974127299999992,5.885415168,-0.0014337400000004052,7
14,2,0,21,5,225,6.209570537,6.126590181,-0.0829803560000002,5.885415168,-0.24117501300000033,5.868026069,-0.017389098999999852,6.129274496,0.26124842699999995,7
14,2,0,21,15,226,6.126590181,5.885415168,-0.24117501300000033,6.129274496,0.2438593280000001,5.826080064,-0.30319443199999974,5.932671907,0.10659184299999946,7
14,2,0,21,25,227,5.885415168,6.129274496,0.2438593280000001,5.932671907,-0.19660258900000027,5.671610249,-0.26106165799999914,6.093338077,0.42172782799999986,7
14,2,0,21,35,228,6.129274496,5.932671907,-0.19660258900000027,6.093338077,0.16066617000000072,6.044277608,-0.049060469000000495,6.163155876,0.11887826800000045,7
14,2,0,21,45,229,5.932671907,6.093338077,0.16066617000000072,6.163155876,0.06981779899999996,6.089818955,-0.07333692100000011,5.947643329,-0.14217562600000022,7
14,2,0,21,55,230,6.093338077,6.163155876,0.06981779899999996,5.947643329,-0.21551254700000033,6.104207089,0.15656376000000005,5.943447492,-0.1607595970000002,7
14,2,0,22,5,231,6.163155876,5.947643329,-0.21551254700000033,5.943447492,-0.004195837000000147,6.175320785,0.23187329300000048,6.010747186,-0.16457359900000057,7
14,2,0,22,15,232,5.947643329,5.943447492,-0.004195837000000147,6.010747186,0.06729969399999991,5.921406859,-0.0893403269999995,5.950877587,0.029470727999999724,7
14,2,0,22,25,233,5.943447492,6.010747186,0.06729969399999991,5.950877587,-0.059869598999999774,6.131103634,0.18022604699999967,6.024685658,-0.10641797599999947,7
14,2,0,22,35,234,6.010747186,5.950877587,-0.059869598999999774,6.024685658,0.0738080710000002,5.924076207,-0.1006094510000004,5.775635385,-0.14844082199999953,6
14,2,0,22,45,235,5.950877587,6.024685658,0.0738080710000002,5.775635385,-0.24905027299999993,5.589145216,-0.18649016899999982,5.713327133,0.12418191699999959,6
14,2,0,22,55,236,6.024685658,5.775635385,-0.24905027299999993,5.713327133,-0.06230825200000023,5.707615889,-0.00571124399999956,5.595168816,-0.11244707300000023,6
14,2,0,23,5,237,5.775635385,5.713327133,-0.06230825200000023,5.595168816,-0.11815831699999979,5.531218549,-0.06395026700000006,5.688732571,0.15751402199999998,6
14,2,0,23,15,238,5.713327133,5.595168816,-0.11815831699999979,5.688732571,0.09356375499999992,5.296268705,-0.39246386599999994,5.142621417,-0.15364728800000016,6
14,2,0,23,25,239,5.595168816,5.688732571,0.09356375499999992,5.142621417,-0.5461111540000001,4.967754446,-0.17486697100000015,5.143473334,0.17571888800000046,6
14,2,0,23,35,240,5.688732571,5.142621417,-0.5461111540000001,5.143473334,8.519170000003129E-4,4.98977956,-0.15369377400000062,4.909101918,-0.0806776419999995,5
14,2,0,23,45,241,5.142621417,5.143473334,8.519170000003129E-4,4.909101918,-0.2343714160000001,4.756324107,-0.15277781099999999,4.60263449,-0.1536896170000004,5
14,2,0,23,55,242,5.143473334,4.909101918,-0.2343714160000001,4.60263449,-0.3064674280000004,4.680632566,0.07799807600000008,4.829608858,0.1489762920000004,5
15,3,1,0,5,243,4.909101918,4.60263449,-0.3064674280000004,4.829608858,0.22697436800000048,4.628656459,-0.20095239900000017,4.568749453,-0.05990700600000043,5
15,3,1,0,15,244,4.60263449,4.829608858,0.22697436800000048,4.568749453,-0.2608594050000006,4.366552554,-0.2021968989999996,4.33472072,-0.031831834000000114,5
15,3,1,0,25,245,4.829608858,4.568749453,-0.2608594050000006,4.33472072,-0.2340287329999997,4.486337234,0.15161651399999965,4.431505451,-0.05483178300000002,5
15,3,1,0,35,246,4.568749453,4.33472072,-0.2340287329999997,4.431505451,0.09678473099999962,4.400047699,-0.03145775199999967,4.473994539,0.07394684000000051,6
15,3,1,0,45,247,4.33472072,4.431505451,0.09678473099999962,4.473994539,0.04248908800000084,5.123548431,0.6495538919999992,5.005369659,-0.11817877199999938,6
15,3,1,0,55,248,4.431505451,4.473994539,0.04248908800000084,5.005369659,0.5313751199999999,4.913956268,-0.09141339100000057,4.853170907,-0.06078536099999976,5
15,3,1,1,5,249,4.473994539,5.005369659,0.5313751199999999,4.853170907,-0.15219875200000033,4.881877658,0.028706750999999642,4.829631319,-0.052246338999999864,5
15,3,1,1,15,250,5.005369659,4.853170907,-0.15219875200000033,4.829631319,-0.023539588000000222,4.266026772,-0.5636045469999997,4.334380604,0.06835383199999967,5
15,3,1,1,25,251,4.853170907,4.829631319,-0.023539588000000222,4.334380604,-0.49525071500000006,4.198255542,-0.13612506199999963,4.191069802,-0.0071857399999997185,5
